E /V	I /uA	E /V	I /uA	E /V	I /uA
0.477	-0.388	0.477	-0.342	0.477	-0.340
0.476	-0.403	0.476	-0.331	0.476	-0.336
0.475	-0.403	0.475	-0.345	0.475	-0.330
0.474	-0.416	0.474	-0.319	0.474	-0.348
0.473	-0.396	0.473	-0.348	0.473	-0.328
0.472	-0.389	0.472	-0.359	0.472	-0.333
0.471	-0.400	0.471	-0.345	0.471	-0.331
0.470	-0.386	0.470	-0.340	0.470	-0.337
0.469	-0.391	0.469	-0.343	0.469	-0.333
0.468	-0.411	0.468	-0.368	0.468	-0.333
0.467	-0.420	0.467	-0.340	0.467	-0.339
0.466	-0.411	0.466	-0.351	0.466	-0.330
0.465	-0.432	0.465	-0.343	0.465	-0.337
0.464	-0.417	0.464	-0.359	0.464	-0.347
0.463	-0.409	0.463	-0.331	0.463	-0.339
0.462	-0.420	0.462	-0.339	0.462	-0.330
0.461	-0.419	0.461	-0.374	0.461	-0.340
0.460	-0.403	0.460	-0.363	0.460	-0.342
0.459	-0.432	0.459	-0.362	0.459	-0.319
0.458	-0.429	0.458	-0.376	0.458	-0.345
0.457	-0.420	0.457	-0.350	0.457	-0.324
0.456	-0.423	0.456	-0.366	0.456	-0.314
0.455	-0.416	0.455	-0.354	0.455	-0.337
0.454	-0.423	0.454	-0.354	0.454	-0.340
0.453	-0.428	0.453	-0.362	0.453	-0.345
0.452	-0.449	0.452	-0.368	0.452	-0.322
0.451	-0.434	0.451	-0.362	0.451	-0.343
0.450	-0.432	0.450	-0.370	0.450	-0.331
0.449	-0.446	0.449	-0.350	0.449	-0.343
0.448	-0.439	0.448	-0.343	0.448	-0.342
0.447	-0.422	0.447	-0.354	0.447	-0.327
0.446	-0.432	0.446	-0.365	0.446	-0.325
0.445	-0.437	0.445	-0.350	0.445	-0.331
0.444	-0.435	0.444	-0.356	0.444	-0.339
0.443	-0.440	0.443	-0.376	0.443	-0.322
0.442	-0.423	0.442	-0.359	0.442	-0.322
0.441	-0.449	0.441	-0.363	0.441	-0.339
0.440	-0.422	0.440	-0.359	0.440	-0.322
0.439	-0.432	0.439	-0.347	0.439	-0.313
0.438	-0.437	0.438	-0.362	0.438	-0.360
0.437	-0.454	0.437	-0.345	0.437	-0.343
0.436	-0.458	0.436	-0.353	0.436	-0.339
0.435	-0.443	0.435	-0.360	0.435	-0.319
0.434	-0.425	0.434	-0.351	0.434	-0.347
0.433	-0.454	0.433	-0.347	0.433	-0.328
0.432	-0.457	0.432	-0.353	0.432	-0.330
0.431	-0.457	0.431	-0.351	0.431	-0.320
0.430	-0.429	0.430	-0.357	0.430	-0.336
0.429	-0.440	0.429	-0.354	0.429	-0.331
0.428	-0.458	0.428	-0.345	0.428	-0.340
0.427	-0.432	0.427	-0.373	0.427	-0.322
0.426	-0.440	0.426	-0.380	0.426	-0.317
0.425	-0.437	0.425	-0.357	0.425	-0.314
0.424	-0.469	0.424	-0.374	0.424	-0.313
0.423	-0.442	0.423	-0.365	0.423	-0.339
0.422	-0.431	0.422	-0.379	0.422	-0.314
0.421	-0.435	0.421	-0.374	0.421	-0.339
0.420	-0.463	0.420	-0.368	0.420	-0.345
0.419	-0.442	0.419	-0.368	0.419	-0.322
0.418	-0.455	0.418	-0.362	0.418	-0.331
0.417	-0.443	0.417	-0.360	0.417	-0.334
0.416	-0.420	0.416	-0.368	0.416	-0.314
0.415	-0.448	0.415	-0.354	0.415	-0.317
0.414	-0.439	0.414	-0.374	0.414	-0.328
0.413	-0.434	0.413	-0.380	0.413	-0.336
0.412	-0.452	0.412	-0.357	0.412	-0.324
0.411	-0.451	0.411	-0.376	0.411	-0.333
0.410	-0.451	0.410	-0.377	0.410	-0.336
0.409	-0.432	0.409	-0.366	0.409	-0.331
0.408	-0.451	0.408	-0.368	0.408	-0.328
0.407	-0.455	0.407	-0.382	0.407	-0.327
0.406	-0.440	0.406	-0.376	0.406	-0.327
0.405	-0.423	0.405	-0.396	0.405	-0.331
0.404	-0.446	0.404	-0.376	0.404	-0.314
0.403	-0.454	0.403	-0.386	0.403	-0.328
0.402	-0.465	0.402	-0.388	0.402	-0.319
0.401	-0.465	0.401	-0.374	0.401	-0.302
0.400	-0.454	0.400	-0.379	0.400	-0.325
0.399	-0.426	0.399	-0.365	0.399	-0.308
0.398	-0.442	0.398	-0.370	0.398	-0.311
0.397	-0.452	0.397	-0.386	0.397	-0.290
0.396	-0.440	0.396	-0.365	0.396	-0.310
0.395	-0.437	0.395	-0.370	0.395	-0.301
0.394	-0.432	0.394	-0.370	0.394	-0.317
0.393	-0.440	0.393	-0.368	0.393	-0.308
0.392	-0.432	0.392	-0.351	0.392	-0.297
0.391	-0.434	0.391	-0.382	0.391	-0.304
0.390	-0.452	0.390	-0.354	0.390	-0.319
0.389	-0.458	0.389	-0.373	0.389	-0.325
0.388	-0.431	0.388	-0.347	0.388	-0.347
0.387	-0.435	0.387	-0.360	0.387	-0.302
0.386	-0.445	0.386	-0.351	0.386	-0.322
0.385	-0.454	0.385	-0.360	0.385	-0.322
0.384	-0.446	0.384	-0.383	0.384	-0.301
0.383	-0.452	0.383	-0.368	0.383	-0.308
0.382	-0.426	0.382	-0.386	0.382	-0.302
0.381	-0.449	0.381	-0.374	0.381	-0.319
0.380	-0.423	0.380	-0.368	0.380	-0.325
0.379	-0.432	0.379	-0.366	0.379	-0.330
0.378	-0.469	0.378	-0.374	0.378	-0.314
0.377	-0.446	0.377	-0.366	0.377	-0.308
0.376	-0.440	0.376	-0.371	0.376	-0.317
0.375	-0.443	0.375	-0.368	0.375	-0.316
0.374	-0.457	0.374	-0.370	0.374	-0.314
0.373	-0.431	0.373	-0.383	0.373	-0.311
0.372	-0.451	0.372	-0.377	0.372	-0.299
0.371	-0.445	0.371	-0.382	0.371	-0.304
0.370	-0.442	0.370	-0.376	0.370	-0.294
0.369	-0.468	0.369	-0.370	0.369	-0.311
0.368	-0.426	0.368	-0.386	0.368	-0.325
0.367	-0.454	0.367	-0.362	0.367	-0.313
0.366	-0.452	0.366	-0.393	0.366	-0.288
0.365	-0.439	0.365	-0.389	0.365	-0.268
0.364	-0.472	0.364	-0.382	0.364	-0.296
0.363	-0.454	0.363	-0.379	0.363	-0.304
0.362	-0.448	0.362	-0.388	0.362	-0.308
0.361	-0.463	0.361	-0.356	0.361	-0.313
0.360	-0.442	0.360	-0.376	0.360	-0.314
0.359	-0.466	0.359	-0.356	0.359	-0.325
0.358	-0.457	0.358	-0.402	0.358	-0.304
0.357	-0.439	0.357	-0.370	0.357	-0.319
0.356	-0.455	0.356	-0.370	0.356	-0.302
0.355	-0.451	0.355	-0.357	0.355	-0.293
0.354	-0.452	0.354	-0.354	0.354	-0.308
0.353	-0.455	0.353	-0.366	0.353	-0.314
0.352	-0.475	0.352	-0.394	0.352	-0.302
0.351	-0.463	0.351	-0.374	0.351	-0.302
0.350	-0.434	0.350	-0.386	0.350	-0.304
0.349	-0.455	0.349	-0.363	0.349	-0.276
0.348	-0.460	0.348	-0.379	0.348	-0.317
0.347	-0.455	0.347	-0.377	0.347	-0.278
0.346	-0.454	0.346	-0.377	0.346	-0.310
0.345	-0.481	0.345	-0.374	0.345	-0.307
0.344	-0.489	0.344	-0.365	0.344	-0.294
0.343	-0.480	0.343	-0.366	0.343	-0.313
0.342	-0.474	0.342	-0.385	0.342	-0.307
0.341	-0.488	0.341	-0.382	0.341	-0.302
0.340	-0.481	0.340	-0.370	0.340	-0.311
0.339	-0.485	0.339	-0.365	0.339	-0.302
0.338	-0.503	0.338	-0.373	0.338	-0.339
0.337	-0.481	0.337	-0.397	0.337	-0.296
0.336	-0.501	0.336	-0.386	0.336	-0.285
0.335	-0.472	0.335	-0.385	0.335	-0.288
0.334	-0.480	0.334	-0.368	0.334	-0.296
0.333	-0.504	0.333	-0.391	0.333	-0.288
0.332	-0.480	0.332	-0.394	0.332	-0.290
0.331	-0.501	0.331	-0.394	0.331	-0.308
0.330	-0.501	0.330	-0.380	0.330	-0.302
0.329	-0.495	0.329	-0.363	0.329	-0.294
0.328	-0.521	0.328	-0.399	0.328	-0.287
0.327	-0.472	0.327	-0.406	0.327	-0.308
0.326	-0.491	0.326	-0.389	0.326	-0.307
0.325	-0.504	0.325	-0.389	0.325	-0.267
0.324	-0.501	0.324	-0.405	0.324	-0.285
0.323	-0.503	0.323	-0.380	0.323	-0.284
0.322	-0.511	0.322	-0.409	0.322	-0.290
0.321	-0.483	0.321	-0.368	0.321	-0.308
0.320	-0.497	0.320	-0.371	0.320	-0.296
0.319	-0.508	0.319	-0.368	0.319	-0.278
0.318	-0.514	0.318	-0.394	0.318	-0.297
0.317	-0.504	0.317	-0.380	0.317	-0.296
0.316	-0.501	0.316	-0.386	0.316	-0.288
0.315	-0.538	0.315	-0.379	0.315	-0.276
0.314	-0.526	0.314	-0.374	0.314	-0.308
0.313	-0.518	0.313	-0.382	0.313	-0.302
0.312	-0.504	0.312	-0.380	0.312	-0.299
0.311	-0.527	0.311	-0.380	0.311	-0.285
0.310	-0.523	0.310	-0.366	0.310	-0.296
0.309	-0.529	0.309	-0.359	0.309	-0.291
0.308	-0.550	0.308	-0.428	0.308	-0.287
0.307	-0.547	0.307	-0.368	0.307	-0.291
0.306	-0.521	0.306	-0.382	0.306	-0.282
0.305	-0.558	0.305	-0.373	0.305	-0.291
0.304	-0.534	0.304	-0.382	0.304	-0.284
0.303	-0.581	0.303	-0.377	0.303	-0.276
0.302	-0.566	0.302	-0.383	0.302	-0.291
0.301	-0.557	0.301	-0.388	0.301	-0.301
0.300	-0.554	0.300	-0.396	0.300	-0.301
0.299	-0.578	0.299	-0.386	0.299	-0.302
0.298	-0.572	0.298	-0.396	0.298	-0.293
0.297	-0.560	0.297	-0.391	0.297	-0.313
0.296	-0.557	0.296	-0.385	0.296	-0.304
0.295	-0.593	0.295	-0.403	0.295	-0.301
0.294	-0.578	0.294	-0.391	0.294	-0.316
0.293	-0.569	0.293	-0.389	0.293	-0.290
0.292	-0.570	0.292	-0.416	0.292	-0.304
0.291	-0.586	0.291	-0.400	0.291	-0.305
0.290	-0.593	0.290	-0.409	0.290	-0.291
0.289	-0.607	0.289	-0.409	0.289	-0.279
0.288	-0.633	0.288	-0.403	0.288	-0.322
0.287	-0.592	0.287	-0.402	0.287	-0.308
0.286	-0.606	0.286	-0.388	0.286	-0.310
0.285	-0.604	0.285	-0.411	0.285	-0.294
0.284	-0.624	0.284	-0.402	0.284	-0.299
0.283	-0.616	0.283	-0.402	0.283	-0.302
0.282	-0.632	0.282	-0.400	0.282	-0.285
0.281	-0.670	0.281	-0.396	0.281	-0.327
0.280	-0.635	0.280	-0.400	0.280	-0.308
0.279	-0.630	0.279	-0.380	0.279	-0.296
0.278	-0.662	0.278	-0.417	0.278	-0.302
0.277	-0.643	0.277	-0.391	0.277	-0.325
0.276	-0.669	0.276	-0.416	0.276	-0.314
0.275	-0.672	0.275	-0.403	0.275	-0.314
0.274	-0.666	0.274	-0.389	0.274	-0.311
0.273	-0.675	0.273	-0.411	0.273	-0.313
0.272	-0.689	0.272	-0.423	0.272	-0.297
0.271	-0.696	0.271	-0.403	0.271	-0.284
0.270	-0.695	0.270	-0.402	0.270	-0.304
0.269	-0.655	0.269	-0.403	0.269	-0.288
0.268	-0.669	0.268	-0.389	0.268	-0.324
0.267	-0.653	0.267	-0.409	0.267	-0.314
0.266	-0.669	0.266	-0.394	0.266	-0.322
0.265	-0.656	0.265	-0.400	0.265	-0.301
0.264	-0.666	0.264	-0.385	0.264	-0.304
0.263	-0.659	0.263	-0.391	0.263	-0.308
0.262	-0.650	0.262	-0.394	0.262	-0.310
0.261	-0.641	0.261	-0.377	0.261	-0.294
0.260	-0.655	0.260	-0.376	0.260	-0.305
0.259	-0.621	0.259	-0.388	0.259	-0.281
0.258	-0.621	0.258	-0.402	0.258	-0.307
0.257	-0.606	0.257	-0.376	0.257	-0.294
0.256	-0.627	0.256	-0.363	0.256	-0.287
0.255	-0.616	0.255	-0.377	0.255	-0.299
0.254	-0.584	0.254	-0.362	0.254	-0.294
0.253	-0.604	0.253	-0.354	0.253	-0.294
0.252	-0.581	0.252	-0.373	0.252	-0.282
0.251	-0.600	0.251	-0.348	0.251	-0.267
0.250	-0.567	0.250	-0.348	0.250	-0.279
0.249	-0.514	0.249	-0.339	0.249	-0.282
0.248	-0.544	0.248	-0.373	0.248	-0.287
0.247	-0.488	0.247	-0.357	0.247	-0.273
0.246	-0.523	0.246	-0.370	0.246	-0.278
0.245	-0.549	0.245	-0.357	0.245	-0.268
0.244	-0.541	0.244	-0.342	0.244	-0.265
0.243	-0.500	0.243	-0.342	0.243	-0.259
0.242	-0.517	0.242	-0.354	0.242	-0.267
0.241	-0.509	0.241	-0.342	0.241	-0.267
0.240	-0.478	0.240	-0.325	0.240	-0.278
0.239	-0.508	0.239	-0.319	0.239	-0.262
0.238	-0.480	0.238	-0.333	0.238	-0.291
0.237	-0.495	0.237	-0.325	0.237	-0.282
0.236	-0.474	0.236	-0.307	0.236	-0.251
0.235	-0.474	0.235	-0.314	0.235	-0.261
0.234	-0.472	0.234	-0.313	0.234	-0.264
0.233	-0.480	0.233	-0.317	0.233	-0.245
0.232	-0.442	0.232	-0.314	0.232	-0.247
0.231	-0.454	0.231	-0.327	0.231	-0.256
0.230	-0.431	0.230	-0.327	0.230	-0.267
0.229	-0.446	0.229	-0.297	0.229	-0.265
0.228	-0.462	0.228	-0.313	0.228	-0.247
0.227	-0.445	0.227	-0.319	0.227	-0.258
0.226	-0.409	0.226	-0.327	0.226	-0.258
0.225	-0.428	0.225	-0.305	0.225	-0.256
0.224	-0.428	0.224	-0.288	0.224	-0.253
0.223	-0.419	0.223	-0.288	0.223	-0.253
0.222	-0.416	0.222	-0.308	0.222	-0.242
0.221	-0.406	0.221	-0.297	0.221	-0.254
0.220	-0.416	0.220	-0.305	0.220	-0.242
0.219	-0.428	0.219	-0.281	0.219	-0.247
0.218	-0.422	0.218	-0.288	0.218	-0.247
0.217	-0.405	0.217	-0.301	0.217	-0.245
0.216	-0.408	0.216	-0.285	0.216	-0.236
0.215	-0.409	0.215	-0.299	0.215	-0.248
0.214	-0.423	0.214	-0.294	0.214	-0.235
0.213	-0.423	0.213	-0.317	0.213	-0.242
0.212	-0.417	0.212	-0.297	0.212	-0.241
0.211	-0.403	0.211	-0.307	0.211	-0.250
0.210	-0.397	0.210	-0.302	0.210	-0.235
0.209	-0.403	0.209	-0.297	0.209	-0.238
0.208	-0.406	0.208	-0.333	0.208	-0.241
0.207	-0.376	0.207	-0.296	0.207	-0.244
0.206	-0.388	0.206	-0.299	0.206	-0.224
0.205	-0.406	0.205	-0.282	0.205	-0.228
0.204	-0.376	0.204	-0.301	0.204	-0.254
0.203	-0.382	0.203	-0.290	0.203	-0.233
0.202	-0.403	0.202	-0.288	0.202	-0.241
0.201	-0.383	0.201	-0.285	0.201	-0.264
0.200	-0.376	0.200	-0.288	0.200	-0.242
0.199	-0.382	0.199	-0.293	0.199	-0.241
0.198	-0.394	0.198	-0.279	0.198	-0.242
0.197	-0.385	0.197	-0.301	0.197	-0.251
0.196	-0.379	0.196	-0.288	0.196	-0.228
0.195	-0.385	0.195	-0.291	0.195	-0.245
0.194	-0.373	0.194	-0.308	0.194	-0.247
0.193	-0.363	0.193	-0.279	0.193	-0.247
0.192	-0.368	0.192	-0.282	0.192	-0.230
0.191	-0.385	0.191	-0.293	0.191	-0.239
0.190	-0.363	0.190	-0.299	0.190	-0.253
0.189	-0.389	0.189	-0.305	0.189	-0.233
0.188	-0.363	0.188	-0.302	0.188	-0.276
0.187	-0.386	0.187	-0.316	0.187	-0.247
0.186	-0.362	0.186	-0.308	0.186	-0.241
0.185	-0.380	0.185	-0.299	0.185	-0.241
0.184	-0.391	0.184	-0.308	0.184	-0.241
0.183	-0.382	0.183	-0.307	0.183	-0.236
0.182	-0.380	0.182	-0.299	0.182	-0.236
0.181	-0.386	0.181	-0.294	0.181	-0.241
0.180	-0.376	0.180	-0.302	0.180	-0.247
0.179	-0.374	0.179	-0.288	0.179	-0.248
0.178	-0.409	0.178	-0.305	0.178	-0.244
0.177	-0.380	0.177	-0.313	0.177	-0.236
0.176	-0.370	0.176	-0.304	0.176	-0.238
0.175	-0.376	0.175	-0.302	0.175	-0.231
0.174	-0.400	0.174	-0.304	0.174	-0.258
0.173	-0.391	0.173	-0.288	0.173	-0.251
0.172	-0.399	0.172	-0.301	0.172	-0.256
0.171	-0.388	0.171	-0.288	0.171	-0.242
0.170	-0.399	0.170	-0.282	0.170	-0.253
0.169	-0.396	0.169	-0.311	0.169	-0.251
0.168	-0.386	0.168	-0.296	0.168	-0.244
0.167	-0.389	0.167	-0.308	0.167	-0.236
0.166	-0.408	0.166	-0.299	0.166	-0.251
0.165	-0.402	0.165	-0.302	0.165	-0.253
0.164	-0.389	0.164	-0.322	0.164	-0.248
0.163	-0.388	0.163	-0.314	0.163	-0.250
0.162	-0.376	0.162	-0.305	0.162	-0.259
0.161	-0.411	0.161	-0.313	0.161	-0.250
0.160	-0.403	0.160	-0.327	0.160	-0.247
0.159	-0.409	0.159	-0.322	0.159	-0.236
0.158	-0.435	0.158	-0.333	0.158	-0.256
0.157	-0.405	0.157	-0.317	0.157	-0.258
0.156	-0.412	0.156	-0.319	0.156	-0.253
0.155	-0.397	0.155	-0.322	0.155	-0.259
0.154	-0.406	0.154	-0.327	0.154	-0.264
0.153	-0.405	0.153	-0.333	0.153	-0.262
0.152	-0.422	0.152	-0.322	0.152	-0.274
0.151	-0.411	0.151	-0.316	0.151	-0.261
0.150	-0.435	0.150	-0.324	0.150	-0.271
0.149	-0.416	0.149	-0.331	0.149	-0.265
0.148	-0.435	0.148	-0.336	0.148	-0.250
0.147	-0.435	0.147	-0.348	0.147	-0.261
0.146	-0.435	0.146	-0.330	0.146	-0.256
0.145	-0.466	0.145	-0.336	0.145	-0.250
0.144	-0.458	0.144	-0.327	0.144	-0.258
0.143	-0.468	0.143	-0.327	0.143	-0.254
0.142	-0.463	0.142	-0.351	0.142	-0.248
0.141	-0.472	0.141	-0.347	0.141	-0.258
0.140	-0.458	0.140	-0.330	0.140	-0.262
0.139	-0.455	0.139	-0.377	0.139	-0.248
0.138	-0.463	0.138	-0.370	0.138	-0.282
0.137	-0.463	0.137	-0.357	0.137	-0.268
0.136	-0.471	0.136	-0.363	0.136	-0.268
0.135	-0.451	0.135	-0.353	0.135	-0.276
0.134	-0.466	0.134	-0.350	0.134	-0.287
0.133	-0.481	0.133	-0.345	0.133	-0.285
0.132	-0.485	0.132	-0.363	0.132	-0.262
0.131	-0.481	0.131	-0.365	0.131	-0.274
0.130	-0.491	0.130	-0.362	0.130	-0.256
0.129	-0.495	0.129	-0.368	0.129	-0.284
0.128	-0.544	0.128	-0.359	0.128	-0.279
0.127	-0.509	0.127	-0.380	0.127	-0.281
0.126	-0.504	0.126	-0.385	0.126	-0.297
0.125	-0.492	0.125	-0.357	0.125	-0.297
0.124	-0.552	0.124	-0.365	0.124	-0.268
0.123	-0.512	0.123	-0.370	0.123	-0.287
0.122	-0.515	0.122	-0.380	0.122	-0.294
0.121	-0.538	0.121	-0.380	0.121	-0.294
0.120	-0.554	0.120	-0.373	0.120	-0.291
0.119	-0.563	0.119	-0.376	0.119	-0.279
0.118	-0.529	0.118	-0.397	0.118	-0.290
0.117	-0.561	0.117	-0.389	0.117	-0.287
0.116	-0.557	0.116	-0.385	0.116	-0.284
0.115	-0.564	0.115	-0.396	0.115	-0.310
0.114	-0.560	0.114	-0.400	0.114	-0.311
0.113	-0.574	0.113	-0.417	0.113	-0.302
0.112	-0.586	0.112	-0.428	0.112	-0.311
0.111	-0.577	0.111	-0.414	0.111	-0.314
0.110	-0.572	0.110	-0.397	0.110	-0.296
0.109	-0.578	0.109	-0.405	0.109	-0.314
0.108	-0.589	0.108	-0.442	0.108	-0.307
0.107	-0.603	0.107	-0.439	0.107	-0.299
0.106	-0.615	0.106	-0.434	0.106	-0.307
0.105	-0.612	0.105	-0.423	0.105	-0.297
0.104	-0.612	0.104	-0.437	0.104	-0.299
0.103	-0.624	0.103	-0.445	0.103	-0.320
0.102	-0.618	0.102	-0.439	0.102	-0.327
0.101	-0.623	0.101	-0.432	0.101	-0.316
