Date: 01-03-22
Time: 20:13:53

Exp. Conditions:
Cyclic voltammetry
Start potential (V) = .1000
First vertex potential (V) = .0000
Second vertex potential (V) = .6000
Step potential (V) = .00030
Scan rate (V/s) = .05000
Equilibration time (s) = 
Number of Data Points =  3932 

 Potential	  Scan 1   	  Scan 2   	  Scan 3   	
 0.025635	1.996216E-06	1.894043E-06	1.886353E-06
 0.025940	2.119263E-06	2.022583E-06	2.020386E-06
 0.026245	2.063232E-06	1.947876E-06	1.930298E-06
 0.026550	2.103882E-06	1.983032E-06	1.967651E-06
 0.026855	2.003906E-06	1.877564E-06	1.864380E-06
 0.027161	2.167603E-06	2.035767E-06	2.031372E-06
 0.027466	2.093994E-06	1.975342E-06	1.951172E-06
 0.027771	2.139038E-06	2.046753E-06	2.000610E-06
 0.028076	2.068726E-06	1.935791E-06	1.900635E-06
 0.028381	2.190674E-06	2.035767E-06	2.025879E-06
 0.028687	2.080811E-06	1.975342E-06	1.952271E-06
 0.028992	2.142334E-06	2.015991E-06	1.998413E-06
 0.029297	2.113770E-06	1.958862E-06	1.924805E-06
 0.029602	2.280762E-06	2.126953E-06	2.103882E-06
 0.029907	2.198364E-06	2.065430E-06	2.061035E-06
 0.030212	2.255493E-06	2.100586E-06	2.092896E-06
 0.030518	2.139038E-06	2.002808E-06	1.973145E-06
 0.030823	2.271973E-06	2.143433E-06	2.114868E-06
 0.031128	2.229126E-06	2.063232E-06	2.037964E-06
 0.031433	2.268677E-06	2.090698E-06	2.070923E-06
 0.031738	2.141235E-06	2.008301E-06	1.973145E-06
 0.032043	2.331299E-06	2.179688E-06	2.146729E-06
 0.032349	2.267578E-06	2.122559E-06	2.080811E-06
 0.032654	2.324707E-06	2.164307E-06	2.133545E-06
 0.032959	2.231323E-06	2.081909E-06	2.042358E-06
 0.033264	2.360962E-06	2.200562E-06	2.179688E-06
 0.033569	2.265381E-06	2.140137E-06	2.090698E-06
 0.033875	2.342285E-06	2.192871E-06	2.155518E-06
 0.034180	2.280762E-06	2.103882E-06	2.078613E-06
 0.034485	2.466431E-06	2.280762E-06	2.254395E-06
 0.034790	2.389526E-06	2.243408E-06	2.208252E-06
 0.035095	2.460938E-06	2.289551E-06	2.265381E-06
 0.035400	2.359863E-06	2.198364E-06	2.158814E-06
 0.035706	2.505982E-06	2.352173E-06	2.290649E-06
 0.036011	2.442261E-06	2.255493E-06	2.248901E-06
 0.036316	2.486206E-06	2.319214E-06	2.273071E-06
 0.036621	2.374146E-06	2.215942E-06	2.181885E-06
 0.036926	2.569702E-06	2.424683E-06	2.381836E-06
 0.037231	2.557617E-06	2.366455E-06	2.329102E-06
 0.037537	2.589478E-06	2.425781E-06	2.365357E-06
 0.037842	2.482910E-06	2.337891E-06	2.302734E-06
 0.038147	2.635620E-06	2.480713E-06	2.442261E-06
 0.038452	2.590576E-06	2.429077E-06	2.355469E-06
 0.038757	2.651001E-06	2.494995E-06	2.425781E-06
 0.039063	2.541138E-06	2.351074E-06	2.308228E-06
 0.039368	2.792725E-06	2.608154E-06	2.571899E-06
 0.039673	2.732300E-06	2.591675E-06	2.527954E-06
 0.039978	2.828980E-06	2.692749E-06	2.620239E-06
 0.040283	2.759766E-06	2.574097E-06	2.531250E-06
 0.040588	2.900391E-06	2.733399E-06	2.680664E-06
 0.040894	2.814697E-06	2.683960E-06	2.623535E-06
 0.041199	2.892700E-06	2.748779E-06	2.690552E-06
 0.041504	2.792725E-06	2.652100E-06	2.577393E-06
 0.041809	3.022339E-06	2.890503E-06	2.816895E-06
 0.042114	3.006958E-06	2.833374E-06	2.790527E-06
 0.042419	3.055298E-06	2.927857E-06	2.848755E-06
 0.042725	2.943237E-06	2.849854E-06	2.766358E-06
 0.043030	3.120117E-06	3.023438E-06	2.942139E-06
 0.043335	3.091553E-06	2.956421E-06	2.871826E-06
 0.043640	3.154175E-06	3.044312E-06	2.954224E-06
 0.043945	3.049805E-06	2.977295E-06	2.911377E-06
 0.044250	3.324463E-06	3.223389E-06	3.148682E-06
 0.044556	3.300293E-06	3.209107E-06	3.115723E-06
 0.044861	3.388184E-06	3.328858E-06	3.228882E-06
 0.045166	3.313477E-06	3.227783E-06	3.146484E-06
 0.045471	3.467285E-06	3.398071E-06	3.317871E-06
 0.045776	3.410156E-06	3.370606E-06	3.298096E-06
 0.046082	3.512329E-06	3.493652E-06	3.388184E-06
 0.046387	3.439819E-06	3.380493E-06	3.289307E-06
 0.046692	3.661743E-06	3.626587E-06	3.540894E-06
 0.046997	3.630982E-06	3.623291E-06	3.543091E-06
 0.047302	3.726563E-06	3.736450E-06	3.643067E-06
 0.047607	3.638672E-06	3.678223E-06	3.576050E-06
 0.047913	3.852905E-06	3.889160E-06	3.790283E-06
 0.048218	3.846314E-06	3.845215E-06	3.776001E-06
 0.048523	3.897949E-06	3.935303E-06	3.841919E-06
 0.048828	3.871582E-06	3.970459E-06	3.862793E-06
 0.049133	4.174805E-06	4.273682E-06	4.145142E-06
 0.049438	4.190186E-06	4.285767E-06	4.139649E-06
 0.049744	4.289063E-06	4.404419E-06	4.282471E-06
 0.050049	4.192383E-06	4.369263E-06	4.253906E-06
 0.050354	4.405518E-06	4.578003E-06	4.465943E-06
 0.050659	4.383545E-06	4.606568E-06	4.461548E-06
 0.050964	4.507691E-06	4.748291E-06	4.602173E-06
 0.051270	4.435181E-06	4.634033E-06	4.532959E-06
 0.051575	4.652710E-06	4.925171E-06	4.807617E-06
 0.051880	4.660401E-06	4.991089E-06	4.883423E-06
 0.052185	4.791138E-06	5.154785E-06	5.064697E-06
 0.052490	4.736206E-06	5.099854E-06	5.002075E-06
 0.052795	4.917481E-06	5.303101E-06	5.199829E-06
 0.053101	4.865845E-06	5.291016E-06	5.205322E-06
 0.053406	4.948242E-06	5.415161E-06	5.305298E-06
 0.053711	4.896607E-06	5.407471E-06	5.298706E-06
 0.054016	5.152588E-06	5.690918E-06	5.606323E-06
 0.054321	5.145996E-06	5.653565E-06	5.600830E-06
 0.054626	5.165772E-06	5.776612E-06	5.719483E-06
 0.054932	5.058106E-06	5.722778E-06	5.678833E-06
 0.055237	5.200928E-06	5.880982E-06	5.838135E-06
 0.055542	5.122925E-06	5.815064E-06	5.742554E-06
 0.055847	5.131714E-06	5.817261E-06	5.771118E-06
 0.056152	4.948242E-06	5.618408E-06	5.599732E-06
 0.056458	5.078980E-06	5.726074E-06	5.752442E-06
 0.056763	4.963623E-06	5.681030E-06	5.677735E-06
 0.057068	4.987793E-06	5.634888E-06	5.676636E-06
 0.057373	4.774658E-06	5.361328E-06	5.411865E-06
 0.057678	4.758179E-06	5.367920E-06	5.433838E-06
 0.057983	4.618652E-06	5.164673E-06	5.251465E-06
 0.058289	4.567017E-06	5.081177E-06	5.188843E-06
 0.058594	4.178101E-06	4.631836E-06	4.721924E-06
 0.058899	4.389038E-06	4.790039E-06	4.892212E-06
 0.059204	4.292359E-06	4.664795E-06	4.780152E-06
 0.059509	4.265991E-06	4.615357E-06	4.730713E-06
 0.059814	4.060547E-06	4.423096E-06	4.496704E-06
 0.060120	4.134155E-06	4.407715E-06	4.498902E-06
 0.060425	3.962769E-06	4.169312E-06	4.246216E-06
 0.060730	3.875977E-06	4.098999E-06	4.169312E-06
 0.061035	3.655151E-06	3.861694E-06	3.929810E-06
 0.061340	3.752930E-06	3.935303E-06	4.003418E-06
 0.061646	3.637573E-06	3.770508E-06	3.825440E-06
 0.061951	3.596924E-06	3.708984E-06	3.760620E-06
 0.062256	3.394775E-06	3.461792E-06	3.540894E-06
 0.062561	3.431030E-06	3.493652E-06	3.552979E-06
 0.062866	3.279419E-06	3.377197E-06	3.413452E-06
 0.063171	3.299194E-06	3.301392E-06	3.370606E-06
 0.063477	3.112427E-06	3.102539E-06	3.149780E-06
 0.063782	3.193726E-06	3.222290E-06	3.260742E-06
 0.064087	3.095947E-06	3.108032E-06	3.139893E-06
 0.064392	3.093750E-06	3.061890E-06	3.105835E-06
 0.064697	2.927857E-06	2.899292E-06	2.938843E-06
 0.065002	3.009155E-06	2.958618E-06	2.989380E-06
 0.065308	2.866333E-06	2.797119E-06	2.839966E-06
 0.065613	2.836670E-06	2.794922E-06	2.823486E-06
 0.065918	2.668579E-06	2.652100E-06	2.667481E-06
 0.066223	2.841065E-06	2.770752E-06	2.789429E-06
 0.066528	2.738892E-06	2.614746E-06	2.656494E-06
 0.066833	2.716919E-06	2.658691E-06	2.652100E-06
 0.067139	2.578491E-06	2.497192E-06	2.523560E-06
 0.067444	2.659790E-06	2.582886E-06	2.589478E-06
 0.067749	2.566406E-06	2.481812E-06	2.477417E-06
 0.068054	2.571899E-06	2.473023E-06	2.475220E-06
 0.068359	2.474121E-06	2.374146E-06	2.374146E-06
 0.068665	2.588379E-06	2.496094E-06	2.509277E-06
 0.068970	2.507080E-06	2.430176E-06	2.423584E-06
 0.069275	2.541138E-06	2.415894E-06	2.429077E-06
 0.069580	2.380737E-06	2.263184E-06	2.276367E-06
 0.069885	2.463135E-06	2.368652E-06	2.374146E-06
 0.070190	2.366455E-06	2.258789E-06	2.280762E-06
 0.070496	2.382935E-06	2.273071E-06	2.285156E-06
 0.070801	2.257690E-06	2.166504E-06	2.161011E-06
 0.071106	2.409302E-06	2.276367E-06	2.276367E-06
 0.071411	2.301636E-06	2.182983E-06	2.177490E-06
 0.071716	2.311524E-06	2.215942E-06	2.207153E-06
 0.072021	2.210449E-06	2.121460E-06	2.103882E-06
 0.072327	2.317017E-06	2.190674E-06	2.187378E-06
 0.072632	2.199463E-06	2.092896E-06	2.078613E-06
 0.072937	2.215942E-06	2.123657E-06	2.118164E-06
 0.073242	2.142334E-06	2.015991E-06	2.020386E-06
 0.073547	2.269775E-06	2.169800E-06	2.151123E-06
 0.073853	2.200562E-06	2.100586E-06	2.095093E-06
 0.074158	2.250000E-06	2.102783E-06	2.098389E-06
 0.074463	2.106079E-06	1.988525E-06	1.974243E-06
 0.074768	2.198364E-06	2.088501E-06	2.081909E-06
 0.075073	2.117065E-06	2.010498E-06	2.008301E-06
 0.075378	2.156616E-06	2.029175E-06	2.021484E-06
 0.075684	2.023682E-06	1.905029E-06	1.883057E-06
 0.075989	2.153320E-06	2.051148E-06	2.050049E-06
 0.076294	2.095093E-06	1.962158E-06	1.967651E-06
 0.076599	2.101685E-06	1.997315E-06	1.995117E-06
 0.076904	2.013794E-06	1.919312E-06	1.906128E-06
 0.077209	2.113770E-06	1.988525E-06	1.988525E-06
 0.077515	2.019287E-06	1.909424E-06	1.886353E-06
 0.077820	2.028076E-06	1.939087E-06	1.930298E-06
 0.078125	1.957764E-06	1.859985E-06	1.838013E-06
 0.078430	2.136841E-06	2.018189E-06	1.992920E-06
 0.078735	2.054443E-06	1.948975E-06	1.908325E-06
 0.079041	2.077515E-06	1.966553E-06	1.959961E-06
 0.079346	1.972046E-06	1.848999E-06	1.842407E-06
 0.079651	2.075317E-06	1.972046E-06	1.965454E-06
 0.079956	2.001709E-06	1.906128E-06	1.892944E-06
 0.080261	2.030274E-06	1.911621E-06	1.899536E-06
 0.080566	1.905029E-06	1.788574E-06	1.780884E-06
 0.080872	2.050049E-06	1.964356E-06	1.945679E-06
 0.081177	1.988525E-06	1.889648E-06	1.881958E-06
 0.081482	2.030274E-06	1.908325E-06	1.895142E-06
 0.081787	1.918213E-06	1.788574E-06	1.791870E-06
 0.082092	2.015991E-06	1.905029E-06	1.903931E-06
 0.082397	1.933594E-06	1.814941E-06	1.802857E-06
 0.082703	1.946777E-06	1.857788E-06	1.851196E-06
 0.083008	1.890747E-06	1.791870E-06	1.791870E-06
 0.083313	2.055542E-06	1.908325E-06	1.905029E-06
 0.083618	1.944580E-06	1.828125E-06	1.832520E-06
 0.083923	1.978638E-06	1.888550E-06	1.886353E-06
 0.084229	1.881958E-06	1.789673E-06	1.784180E-06
 0.084534	2.010498E-06	1.885254E-06	1.880859E-06
 0.084839	1.909424E-06	1.808350E-06	1.781982E-06
 0.085144	1.940186E-06	1.841309E-06	1.829224E-06
 0.085449	1.835815E-06	1.732544E-06	1.701782E-06
 0.085754	1.978638E-06	1.887451E-06	1.858887E-06
 0.086060	1.927002E-06	1.813843E-06	1.808350E-06
 0.086365	1.958862E-06	1.824829E-06	1.816040E-06
 0.086670	1.831421E-06	1.734741E-06	1.718262E-06
 0.086975	1.939087E-06	1.840210E-06	1.839111E-06
 0.087280	1.873169E-06	1.763306E-06	1.760010E-06
 0.087585	1.899536E-06	1.797363E-06	1.795166E-06
 0.087891	1.866577E-06	1.763306E-06	1.749023E-06
 0.088196	1.994019E-06	1.864380E-06	1.867676E-06
 0.088501	1.898438E-06	1.797363E-06	1.790772E-06
 0.088806	1.929199E-06	1.852295E-06	1.844605E-06
 0.089111	1.863281E-06	1.760010E-06	1.734741E-06
 0.089417	1.965454E-06	1.825928E-06	1.825928E-06
 0.089722	1.858887E-06	1.764404E-06	1.736939E-06
 0.090027	1.898438E-06	1.805054E-06	1.789673E-06
 0.090332	1.798462E-06	1.697388E-06	1.694092E-06
 0.090637	1.937988E-06	1.839111E-06	1.835815E-06
 0.090942	1.877564E-06	1.787476E-06	1.765503E-06
 0.091248	1.914917E-06	1.803955E-06	1.796265E-06
 0.091553	1.803955E-06	1.703980E-06	1.696289E-06
 0.091858	1.914917E-06	1.833618E-06	1.801758E-06
 0.092163	1.845703E-06	1.744629E-06	1.742432E-06
 0.092468	1.880859E-06	1.764404E-06	1.744629E-06
 0.092773	1.799561E-06	1.684204E-06	1.673218E-06
 0.093079	1.940186E-06	1.836914E-06	1.819336E-06
 0.093384	1.862183E-06	1.769898E-06	1.761108E-06
 0.093689	1.907227E-06	1.791870E-06	1.795166E-06
 0.093994	1.824829E-06	1.701782E-06	1.703980E-06
 0.094299	1.899536E-06	1.797363E-06	1.781982E-06
 0.094604	1.816040E-06	1.719360E-06	1.696289E-06
 0.094910	1.847900E-06	1.792969E-06	1.768799E-06
 0.095215	1.781982E-06	1.683106E-06	1.671021E-06
 0.095520	1.911621E-06	1.797363E-06	1.781982E-06
 0.095825	1.824829E-06	1.745728E-06	1.724854E-06
 0.096130	1.878662E-06	1.779785E-06	1.761108E-06
 0.096436	1.788574E-06	1.686401E-06	1.669922E-06
 0.096741	1.898438E-06	1.802857E-06	1.776489E-06
 0.097046	1.823731E-06	1.702881E-06	1.695190E-06
 0.097351	1.836914E-06	1.731445E-06	1.717163E-06
 0.097656	1.617188E-06	1.520508E-06	1.508423E-06
 0.097961	1.876465E-06	1.805054E-06	1.795166E-06
 0.098267	1.863281E-06	1.760010E-06	1.755615E-06
 0.098572	1.892944E-06	1.776489E-06	1.767700E-06
 0.098877	1.786377E-06	1.699585E-06	1.687500E-06
 0.099182	1.910523E-06	1.803955E-06	1.784180E-06
 0.099487	1.834717E-06	1.723755E-06	1.714966E-06
 0.099792	1.856690E-06	1.758911E-06	1.758911E-06
 0.100098	1.777588E-06	1.668823E-06	1.652344E-06
 0.100403	1.894043E-06	1.783081E-06	1.777588E-06
 0.100708	1.813843E-06	1.733643E-06	1.724854E-06
 0.101013	1.847900E-06	1.788574E-06	1.783081E-06
 0.101318	1.796265E-06	1.680908E-06	1.675415E-06
 0.101624	1.869873E-06	1.767700E-06	1.744629E-06
 0.101929	1.798462E-06	1.706177E-06	1.701782E-06
 0.102234	1.838013E-06	1.731445E-06	1.732544E-06
 0.102539	1.775391E-06	1.679810E-06	1.652344E-06
 0.102844	1.896240E-06	1.814941E-06	1.800659E-06
 0.103149	1.847900E-06	1.746826E-06	1.725952E-06
 0.103455	1.861084E-06	1.762207E-06	1.733643E-06
 0.103760	1.768799E-06	1.679810E-06	1.669922E-06
 0.104065	1.877564E-06	1.792969E-06	1.788574E-06
 0.104370	1.811646E-06	1.703980E-06	1.701782E-06
 0.104675	1.833618E-06	1.725952E-06	1.722656E-06
 0.104980	1.735840E-06	1.652344E-06	1.644653E-06
 0.105286	1.869873E-06	1.763306E-06	1.773193E-06
 0.105591	1.805054E-06	1.721558E-06	1.717163E-06
 0.105896	1.850098E-06	1.758911E-06	1.749023E-06
 0.106201	1.774292E-06	1.663330E-06	1.653442E-06
 0.106506	1.845703E-06	1.755615E-06	1.734741E-06
 0.106812	1.769898E-06	1.695190E-06	1.679810E-06
 0.107117	1.829224E-06	1.740234E-06	1.720459E-06
 0.107422	1.799561E-06	1.690796E-06	1.682007E-06
 0.107727	1.894043E-06	1.798462E-06	1.777588E-06
 0.108032	1.825928E-06	1.728149E-06	1.727051E-06
 0.108337	1.848999E-06	1.749023E-06	1.751221E-06
 0.108643	1.766602E-06	1.685303E-06	1.672119E-06
 0.108948	1.858887E-06	1.795166E-06	1.785278E-06
 0.109253	1.817139E-06	1.698486E-06	1.694092E-06
 0.109558	1.818237E-06	1.724854E-06	1.717163E-06
 0.109863	1.719360E-06	1.654541E-06	1.635864E-06
 0.110168	1.867676E-06	1.785278E-06	1.773193E-06
 0.110474	1.810547E-06	1.716065E-06	1.709473E-06
 0.110779	1.841309E-06	1.744629E-06	1.727051E-06
 0.111084	1.758911E-06	1.660034E-06	1.645752E-06
 0.111389	1.846802E-06	1.746826E-06	1.733643E-06
 0.111694	1.773193E-06	1.699585E-06	1.679810E-06
 0.112000	1.817139E-06	1.736939E-06	1.723755E-06
 0.112305	1.758911E-06	1.634766E-06	1.651245E-06
 0.112610	1.859985E-06	1.768799E-06	1.751221E-06
 0.112915	1.792969E-06	1.728149E-06	1.718262E-06
 0.113220	1.850098E-06	1.768799E-06	1.744629E-06
 0.113525	1.766602E-06	1.666626E-06	1.657837E-06
 0.113831	1.847900E-06	1.763306E-06	1.739136E-06
 0.114136	1.790772E-06	1.690796E-06	1.682007E-06
 0.114441	1.811646E-06	1.709473E-06	1.695190E-06
 0.114746	1.714966E-06	1.643555E-06	1.619385E-06
 0.115051	1.858887E-06	1.767700E-06	1.761108E-06
 0.115356	1.805054E-06	1.689697E-06	1.672119E-06
 0.115662	1.802857E-06	1.723755E-06	1.718262E-06
 0.115967	1.728149E-06	1.665527E-06	1.641357E-06
 0.116272	1.832520E-06	1.745728E-06	1.741333E-06
 0.116577	1.769898E-06	1.678711E-06	1.672119E-06
 0.116882	1.805054E-06	1.709473E-06	1.696289E-06
 0.117188	1.683106E-06	1.582031E-06	1.574341E-06
 0.117493	1.862183E-06	1.754517E-06	1.755615E-06
 0.117798	1.792969E-06	1.733643E-06	1.712769E-06
 0.118103	1.859985E-06	1.757813E-06	1.742432E-06
 0.118408	1.765503E-06	1.643555E-06	1.643555E-06
 0.118713	1.836914E-06	1.756714E-06	1.745728E-06
 0.119019	1.784180E-06	1.696289E-06	1.676514E-06
 0.119324	1.819336E-06	1.719360E-06	1.720459E-06
 0.119629	1.719360E-06	1.632568E-06	1.627075E-06
 0.119934	1.864380E-06	1.777588E-06	1.754517E-06
 0.120239	1.796265E-06	1.695190E-06	1.671021E-06
 0.120544	1.802857E-06	1.718262E-06	1.711670E-06
 0.120850	1.731445E-06	1.658936E-06	1.639160E-06
 0.121155	1.851196E-06	1.757813E-06	1.745728E-06
 0.121460	1.778687E-06	1.656738E-06	1.640259E-06
 0.121765	1.783081E-06	1.697388E-06	1.676514E-06
 0.122070	1.725952E-06	1.630371E-06	1.623779E-06
 0.122375	1.865479E-06	1.758911E-06	1.755615E-06
 0.122681	1.797363E-06	1.699585E-06	1.691895E-06
 0.122986	1.835815E-06	1.738037E-06	1.735840E-06
 0.123291	1.747925E-06	1.634766E-06	1.634766E-06
 0.123596	1.827026E-06	1.731445E-06	1.722656E-06
 0.123901	1.743530E-06	1.692993E-06	1.686401E-06
 0.124207	1.819336E-06	1.712769E-06	1.710571E-06
 0.124512	1.716065E-06	1.613892E-06	1.595215E-06
 0.124817	1.836914E-06	1.749023E-06	1.725952E-06
 0.125122	1.775391E-06	1.685303E-06	1.669922E-06
 0.125427	1.823731E-06	1.708374E-06	1.694092E-06
 0.125732	1.723755E-06	1.640259E-06	1.617188E-06
 0.126038	1.824829E-06	1.738037E-06	1.712769E-06
 0.126343	1.760010E-06	1.647949E-06	1.642456E-06
 0.126648	1.775391E-06	1.676514E-06	1.657837E-06
 0.126953	1.754517E-06	1.688599E-06	1.661133E-06
 0.127258	1.877564E-06	1.770996E-06	1.761108E-06
 0.127563	1.801758E-06	1.678711E-06	1.672119E-06
 0.127869	1.819336E-06	1.722656E-06	1.710571E-06
 0.128174	1.746826E-06	1.640259E-06	1.639160E-06
 0.128479	1.831421E-06	1.735840E-06	1.722656E-06
 0.128784	1.775391E-06	1.677612E-06	1.663330E-06
 0.129089	1.817139E-06	1.705078E-06	1.695190E-06
 0.129395	1.703980E-06	1.602905E-06	1.587524E-06
 0.129700	1.820435E-06	1.721558E-06	1.719360E-06
 0.130005	1.768799E-06	1.694092E-06	1.691895E-06
 0.130310	1.824829E-06	1.716065E-06	1.705078E-06
 0.130615	1.725952E-06	1.627075E-06	1.606201E-06
 0.130920	1.812744E-06	1.723755E-06	1.709473E-06
 0.131226	1.763306E-06	1.667725E-06	1.638062E-06
 0.131531	1.780884E-06	1.689697E-06	1.667725E-06
 0.131836	1.720459E-06	1.632568E-06	1.617188E-06
 0.132141	1.862183E-06	1.740234E-06	1.723755E-06
 0.132446	1.784180E-06	1.664429E-06	1.652344E-06
 0.132751	1.800659E-06	1.703980E-06	1.695190E-06
 0.133057	1.741333E-06	1.645752E-06	1.643555E-06
 0.133362	1.831421E-06	1.729248E-06	1.716065E-06
 0.133667	1.762207E-06	1.660034E-06	1.641357E-06
 0.133972	1.777588E-06	1.699585E-06	1.685303E-06
 0.134277	1.700684E-06	1.597412E-06	1.595215E-06
 0.134583	1.817139E-06	1.733643E-06	1.709473E-06
 0.134888	1.778687E-06	1.680908E-06	1.667725E-06
 0.135193	1.819336E-06	1.706177E-06	1.687500E-06
 0.135498	1.719360E-06	1.611694E-06	1.600708E-06
 0.135803	1.801758E-06	1.692993E-06	1.689697E-06
 0.136108	1.746826E-06	1.661133E-06	1.651245E-06
 0.136414	1.797363E-06	1.671021E-06	1.667725E-06
 0.136719	1.558960E-06	1.453491E-06	1.445801E-06
 0.137024	1.806152E-06	1.713867E-06	1.699585E-06
 0.137329	1.786377E-06	1.683106E-06	1.662231E-06
 0.137634	1.805054E-06	1.722656E-06	1.692993E-06
 0.137939	1.738037E-06	1.649048E-06	1.635864E-06
 0.138245	1.834717E-06	1.722656E-06	1.710571E-06
 0.138550	1.760010E-06	1.649048E-06	1.633667E-06
 0.138855	1.780884E-06	1.701782E-06	1.675415E-06
 0.139160	1.714966E-06	1.612793E-06	1.607300E-06
 0.139465	1.839111E-06	1.721558E-06	1.712769E-06
 0.139771	1.773193E-06	1.662231E-06	1.638062E-06
 0.140076	1.801758E-06	1.703980E-06	1.677612E-06
 0.140381	1.720459E-06	1.598511E-06	1.607300E-06
 0.140686	1.797363E-06	1.701782E-06	1.688599E-06
 0.140991	1.752319E-06	1.672119E-06	1.649048E-06
 0.141296	1.790772E-06	1.662231E-06	1.655640E-06
 0.141602	1.721558E-06	1.607300E-06	1.586426E-06
 0.141907	1.820435E-06	1.724854E-06	1.707275E-06
 0.142212	1.783081E-06	1.683106E-06	1.677612E-06
 0.142517	1.821533E-06	1.697388E-06	1.679810E-06
 0.142822	1.728149E-06	1.620483E-06	1.599609E-06
 0.143127	1.820435E-06	1.690796E-06	1.691895E-06
 0.143433	1.756714E-06	1.646851E-06	1.628174E-06
 0.143738	1.770996E-06	1.683106E-06	1.660034E-06
 0.144043	1.710571E-06	1.605103E-06	1.597412E-06
 0.144348	1.832520E-06	1.700684E-06	1.689697E-06
 0.144653	1.744629E-06	1.635864E-06	1.628174E-06
 0.144958	1.785278E-06	1.692993E-06	1.678711E-06
 0.145264	1.724854E-06	1.623779E-06	1.610596E-06
 0.145569	1.805054E-06	1.697388E-06	1.672119E-06
 0.145874	1.745728E-06	1.630371E-06	1.612793E-06
 0.146179	1.784180E-06	1.654541E-06	1.652344E-06
 0.146484	1.749023E-06	1.625977E-06	1.614990E-06
 0.146790	1.847900E-06	1.728149E-06	1.711670E-06
 0.147095	1.799561E-06	1.672119E-06	1.668823E-06
 0.147400	1.820435E-06	1.680908E-06	1.662231E-06
 0.147705	1.719360E-06	1.604004E-06	1.597412E-06
 0.148010	1.807251E-06	1.709473E-06	1.695190E-06
 0.148315	1.762207E-06	1.646851E-06	1.642456E-06
 0.148621	1.781982E-06	1.671021E-06	1.649048E-06
 0.148926	1.717163E-06	1.595215E-06	1.577637E-06
 0.149231	1.823731E-06	1.702881E-06	1.677612E-06
 0.149536	1.761108E-06	1.647949E-06	1.622681E-06
 0.149841	1.775391E-06	1.682007E-06	1.655640E-06
 0.150146	1.736939E-06	1.617188E-06	1.606201E-06
 0.150452	1.810547E-06	1.667725E-06	1.653442E-06
 0.150757	1.725952E-06	1.621582E-06	1.596314E-06
 0.151062	1.772095E-06	1.645752E-06	1.646851E-06
 0.151367	1.718262E-06	1.600708E-06	1.598511E-06
 0.151672	1.827026E-06	1.713867E-06	1.687500E-06
 0.151978	1.772095E-06	1.650147E-06	1.640259E-06
 0.152283	1.799561E-06	1.669922E-06	1.660034E-06
 0.152588	1.723755E-06	1.601807E-06	1.578735E-06
 0.152893	1.798462E-06	1.707275E-06	1.677612E-06
 0.153198	1.764404E-06	1.643555E-06	1.629273E-06
 0.153503	1.785278E-06	1.631470E-06	1.619385E-06
 0.153809	1.685303E-06	1.572144E-06	1.549072E-06
 0.154114	1.800659E-06	1.684204E-06	1.669922E-06
 0.154419	1.768799E-06	1.641357E-06	1.624878E-06
 0.154724	1.783081E-06	1.647949E-06	1.639160E-06
 0.155029	1.718262E-06	1.593018E-06	1.577637E-06
 0.155334	1.792969E-06	1.651245E-06	1.645752E-06
 0.155640	1.721558E-06	1.607300E-06	1.582031E-06
 0.155945	1.758911E-06	1.643555E-06	1.627075E-06
 0.156250	1.689697E-06	1.560059E-06	1.547974E-06
 0.156555	1.820435E-06	1.676514E-06	1.660034E-06
 0.156860	1.755615E-06	1.623779E-06	1.622681E-06
 0.157166	1.798462E-06	1.663330E-06	1.651245E-06
 0.157471	1.728149E-06	1.596314E-06	1.596314E-06
 0.157776	1.806152E-06	1.688599E-06	1.651245E-06
 0.158081	1.751221E-06	1.616089E-06	1.598511E-06
 0.158386	1.777588E-06	1.630371E-06	1.624878E-06
 0.158691	1.668823E-06	1.556763E-06	1.539185E-06
 0.158997	1.798462E-06	1.692993E-06	1.683106E-06
 0.159302	1.768799E-06	1.636963E-06	1.610596E-06
 0.159607	1.784180E-06	1.641357E-06	1.612793E-06
 0.159912	1.697388E-06	1.577637E-06	1.551270E-06
 0.160217	1.795166E-06	1.656738E-06	1.642456E-06
 0.160522	1.735840E-06	1.591919E-06	1.584229E-06
 0.160828	1.761108E-06	1.629273E-06	1.608398E-06
 0.161133	1.712769E-06	1.574341E-06	1.554565E-06
 0.161438	1.803955E-06	1.653442E-06	1.657837E-06
 0.161743	1.741333E-06	1.617188E-06	1.597412E-06
 0.162048	1.775391E-06	1.658936E-06	1.638062E-06
 0.162354	1.716065E-06	1.571045E-06	1.564453E-06
 0.162659	1.794067E-06	1.647949E-06	1.631470E-06
 0.162964	1.721558E-06	1.597412E-06	1.577637E-06
 0.163269	1.755615E-06	1.611694E-06	1.597412E-06
 0.163574	1.669922E-06	1.553467E-06	1.518311E-06
 0.163879	1.790772E-06	1.673218E-06	1.635864E-06
 0.164185	1.758911E-06	1.594116E-06	1.580933E-06
 0.164490	1.763306E-06	1.607300E-06	1.598511E-06
 0.164795	1.678711E-06	1.554565E-06	1.533691E-06
 0.165100	1.776489E-06	1.641357E-06	1.627075E-06
 0.165405	1.724854E-06	1.571045E-06	1.563355E-06
 0.165710	1.740234E-06	1.588623E-06	1.566650E-06
 0.166016	1.712769E-06	1.594116E-06	1.555664E-06
