E /V	I /uA	E /V	I /uA	E /V	I /uA
0.393	-1.147	0.393	-1.261	0.393	-1.153
0.392	-1.167	0.392	-1.271	0.392	-1.133
0.391	-1.133	0.391	-1.259	0.391	-1.139
0.390	-1.127	0.390	-1.259	0.390	-1.123
0.389	-1.132	0.389	-1.271	0.389	-1.138
0.388	-1.136	0.388	-1.262	0.388	-1.156
0.387	-1.130	0.387	-1.271	0.387	-1.152
0.386	-1.132	0.386	-1.273	0.386	-1.144
0.385	-1.135	0.385	-1.271	0.385	-1.124
0.384	-1.107	0.384	-1.253	0.384	-1.143
0.383	-1.127	0.383	-1.250	0.383	-1.104
0.382	-1.133	0.382	-1.221	0.382	-1.129
0.381	-1.109	0.381	-1.238	0.381	-1.121
0.380	-1.121	0.380	-1.236	0.380	-1.126
0.379	-1.133	0.379	-1.241	0.379	-1.118
0.378	-1.136	0.378	-1.233	0.378	-1.096
0.377	-1.118	0.377	-1.221	0.377	-1.120
0.376	-1.129	0.376	-1.239	0.376	-1.130
0.375	-1.112	0.375	-1.216	0.375	-1.116
0.374	-1.100	0.374	-1.241	0.374	-1.109
0.373	-1.106	0.373	-1.225	0.373	-1.120
0.372	-1.121	0.372	-1.213	0.372	-1.127
0.371	-1.120	0.371	-1.224	0.371	-1.116
0.370	-1.109	0.370	-1.219	0.370	-1.118
0.369	-1.123	0.369	-1.218	0.369	-1.095
0.368	-1.133	0.368	-1.238	0.368	-1.100
0.367	-1.120	0.367	-1.216	0.367	-1.106
0.366	-1.112	0.366	-1.224	0.366	-1.109
0.365	-1.095	0.365	-1.199	0.365	-1.107
0.364	-1.109	0.364	-1.213	0.364	-1.106
0.363	-1.095	0.363	-1.230	0.363	-1.120
0.362	-1.093	0.362	-1.228	0.362	-1.106
0.361	-1.103	0.361	-1.222	0.361	-1.106
0.360	-1.113	0.360	-1.216	0.360	-1.092
0.359	-1.100	0.359	-1.212	0.359	-1.095
0.358	-1.110	0.358	-1.199	0.358	-1.098
0.357	-1.103	0.357	-1.210	0.357	-1.107
0.356	-1.110	0.356	-1.239	0.356	-1.100
0.355	-1.096	0.355	-1.222	0.355	-1.080
0.354	-1.084	0.354	-1.204	0.354	-1.084
0.353	-1.084	0.353	-1.202	0.353	-1.109
0.352	-1.109	0.352	-1.204	0.352	-1.100
0.351	-1.107	0.351	-1.213	0.351	-1.107
0.350	-1.089	0.350	-1.221	0.350	-1.086
0.349	-1.101	0.349	-1.210	0.349	-1.093
0.348	-1.096	0.348	-1.219	0.348	-1.101
0.347	-1.103	0.347	-1.212	0.347	-1.093
0.346	-1.100	0.346	-1.208	0.346	-1.092
0.345	-1.101	0.345	-1.216	0.345	-1.098
0.344	-1.106	0.344	-1.207	0.344	-1.090
0.343	-1.101	0.343	-1.212	0.343	-1.095
0.342	-1.103	0.342	-1.196	0.342	-1.089
0.341	-1.098	0.341	-1.213	0.341	-1.084
0.340	-1.104	0.340	-1.210	0.340	-1.109
0.339	-1.113	0.339	-1.218	0.339	-1.120
0.338	-1.104	0.338	-1.207	0.338	-1.112
0.337	-1.110	0.337	-1.190	0.337	-1.092
0.336	-1.112	0.336	-1.207	0.336	-1.103
0.335	-1.115	0.335	-1.219	0.335	-1.096
0.334	-1.107	0.334	-1.219	0.334	-1.113
0.333	-1.101	0.333	-1.218	0.333	-1.092
0.332	-1.123	0.332	-1.227	0.332	-1.112
0.331	-1.112	0.331	-1.227	0.331	-1.100
0.330	-1.106	0.330	-1.228	0.330	-1.109
0.329	-1.100	0.329	-1.231	0.329	-1.113
0.328	-1.100	0.328	-1.224	0.328	-1.120
0.327	-1.127	0.327	-1.219	0.327	-1.103
0.326	-1.129	0.326	-1.224	0.326	-1.120
0.325	-1.120	0.325	-1.230	0.325	-1.116
0.324	-1.113	0.324	-1.238	0.324	-1.118
0.323	-1.127	0.323	-1.241	0.323	-1.121
0.322	-1.115	0.322	-1.231	0.322	-1.129
0.321	-1.104	0.321	-1.224	0.321	-1.126
0.320	-1.121	0.320	-1.242	0.320	-1.124
0.319	-1.133	0.319	-1.248	0.319	-1.124
0.318	-1.139	0.318	-1.242	0.318	-1.138
0.317	-1.113	0.317	-1.224	0.317	-1.150
0.316	-1.132	0.316	-1.231	0.316	-1.135
0.315	-1.132	0.315	-1.248	0.315	-1.135
0.314	-1.167	0.314	-1.236	0.314	-1.155
0.313	-1.162	0.313	-1.239	0.313	-1.141
0.312	-1.129	0.312	-1.256	0.312	-1.135
0.311	-1.156	0.311	-1.248	0.311	-1.153
0.310	-1.146	0.310	-1.259	0.310	-1.158
0.309	-1.169	0.309	-1.262	0.309	-1.132
0.308	-1.167	0.308	-1.253	0.308	-1.149
0.307	-1.156	0.307	-1.253	0.307	-1.146
0.306	-1.190	0.306	-1.270	0.306	-1.150
0.305	-1.164	0.305	-1.273	0.305	-1.166
0.304	-1.179	0.304	-1.294	0.304	-1.185
0.303	-1.164	0.303	-1.271	0.303	-1.172
0.302	-1.182	0.302	-1.270	0.302	-1.182
0.301	-1.169	0.301	-1.294	0.301	-1.167
0.300	-1.184	0.300	-1.284	0.300	-1.192
0.299	-1.204	0.299	-1.293	0.299	-1.181
0.298	-1.199	0.298	-1.297	0.298	-1.218
0.297	-1.204	0.297	-1.307	0.297	-1.185
0.296	-1.202	0.296	-1.314	0.296	-1.207
0.295	-1.189	0.295	-1.317	0.295	-1.201
0.294	-1.218	0.294	-1.307	0.294	-1.228
0.293	-1.222	0.293	-1.319	0.293	-1.213
0.292	-1.227	0.292	-1.331	0.292	-1.236
0.291	-1.227	0.291	-1.333	0.291	-1.242
0.290	-1.233	0.290	-1.353	0.290	-1.245
0.289	-1.216	0.289	-1.331	0.289	-1.254
0.288	-1.274	0.288	-1.343	0.288	-1.253
0.287	-1.250	0.287	-1.359	0.287	-1.258
0.286	-1.258	0.286	-1.360	0.286	-1.264
0.285	-1.277	0.285	-1.379	0.285	-1.284
0.284	-1.267	0.284	-1.382	0.284	-1.299
0.283	-1.296	0.283	-1.388	0.283	-1.297
0.282	-1.287	0.282	-1.405	0.282	-1.310
0.281	-1.314	0.281	-1.412	0.281	-1.316
0.280	-1.340	0.280	-1.426	0.280	-1.328
0.279	-1.310	0.279	-1.429	0.279	-1.330
0.278	-1.353	0.278	-1.439	0.278	-1.346
0.277	-1.351	0.277	-1.443	0.277	-1.362
0.276	-1.356	0.276	-1.458	0.276	-1.373
0.275	-1.368	0.275	-1.477	0.275	-1.380
0.274	-1.385	0.274	-1.485	0.274	-1.396
0.273	-1.403	0.273	-1.495	0.273	-1.409
0.272	-1.420	0.272	-1.512	0.272	-1.428
0.271	-1.431	0.271	-1.526	0.271	-1.451
0.270	-1.432	0.270	-1.546	0.270	-1.446
0.269	-1.462	0.269	-1.543	0.269	-1.451
0.268	-1.474	0.268	-1.564	0.268	-1.500
0.267	-1.486	0.267	-1.590	0.267	-1.486
0.266	-1.485	0.266	-1.593	0.266	-1.534
0.265	-1.529	0.265	-1.629	0.265	-1.552
0.264	-1.527	0.264	-1.656	0.264	-1.564
0.263	-1.540	0.263	-1.662	0.263	-1.596
0.262	-1.583	0.262	-1.701	0.262	-1.618
0.261	-1.583	0.261	-1.699	0.261	-1.630
0.260	-1.647	0.260	-1.725	0.260	-1.656
0.259	-1.672	0.259	-1.767	0.259	-1.682
0.258	-1.690	0.258	-1.790	0.258	-1.727
0.257	-1.699	0.257	-1.805	0.257	-1.731
0.256	-1.730	0.256	-1.837	0.256	-1.768
0.255	-1.724	0.255	-1.811	0.255	-1.761
0.254	-1.758	0.254	-1.900	0.254	-1.823
0.253	-1.793	0.253	-1.882	0.253	-1.834
0.252	-1.845	0.252	-1.952	0.252	-1.869
0.251	-1.862	0.251	-1.971	0.251	-1.928
0.250	-1.902	0.250	-1.995	0.250	-1.946
0.249	-1.919	0.249	-2.026	0.249	-1.980
0.248	-1.951	0.248	-2.061	0.248	-2.007
0.247	-1.998	0.247	-2.104	0.247	-2.044
0.246	-2.011	0.246	-2.146	0.246	-2.087
0.245	-2.049	0.245	-2.172	0.245	-2.132
0.244	-2.089	0.244	-2.221	0.244	-2.159
0.243	-2.116	0.243	-2.261	0.243	-2.218
0.242	-2.169	0.242	-2.294	0.242	-2.282
0.241	-2.227	0.241	-2.346	0.241	-2.296
0.240	-2.265	0.240	-2.351	0.240	-2.359
0.239	-2.288	0.239	-2.394	0.239	-2.389
0.238	-2.316	0.238	-2.440	0.238	-2.442
0.237	-2.369	0.237	-2.497	0.237	-2.500
0.236	-2.419	0.236	-2.570	0.236	-2.543
0.235	-2.503	0.235	-2.590	0.235	-2.590
0.234	-2.538	0.234	-2.642	0.234	-2.646
0.233	-2.553	0.233	-2.701	0.233	-2.678
0.232	-2.626	0.232	-2.738	0.232	-2.771
0.231	-2.670	0.231	-2.813	0.231	-2.794
0.230	-2.719	0.230	-2.834	0.230	-2.849
0.229	-2.771	0.229	-2.892	0.229	-2.914
0.228	-2.836	0.228	-2.958	0.228	-2.961
0.227	-2.860	0.227	-3.038	0.227	-3.034
0.226	-2.929	0.226	-3.053	0.226	-3.073
0.225	-2.968	0.225	-3.119	0.225	-3.135
0.224	-3.029	0.224	-3.153	0.224	-3.205
0.223	-3.064	0.223	-3.207	0.223	-3.233
0.222	-3.096	0.222	-3.261	0.222	-3.293
0.221	-3.161	0.221	-3.290	0.221	-3.336
0.220	-3.198	0.220	-3.333	0.220	-3.383
0.219	-3.256	0.219	-3.395	0.219	-3.428
0.218	-3.287	0.218	-3.408	0.218	-3.477
0.217	-3.305	0.217	-3.440	0.217	-3.498
0.216	-3.359	0.216	-3.489	0.216	-3.546
0.215	-3.394	0.215	-3.524	0.215	-3.566
0.214	-3.415	0.214	-3.537	0.214	-3.567
0.213	-3.431	0.213	-3.555	0.213	-3.595
0.212	-3.431	0.212	-3.584	0.212	-3.615
0.211	-3.481	0.211	-3.596	0.211	-3.647
0.210	-3.489	0.210	-3.599	0.210	-3.658
0.209	-3.480	0.209	-3.603	0.209	-3.645
0.208	-3.512	0.208	-3.644	0.208	-3.687
0.207	-3.486	0.207	-3.599	0.207	-3.636
0.206	-3.535	0.206	-3.627	0.206	-3.679
0.205	-3.449	0.205	-3.593	0.205	-3.647
0.204	-3.532	0.204	-3.630	0.204	-3.713
0.203	-3.540	0.203	-3.647	0.203	-3.701
0.202	-3.509	0.202	-3.638	0.202	-3.656
0.201	-3.512	0.201	-3.639	0.201	-3.668
0.200	-3.515	0.200	-3.635	0.200	-3.681
0.199	-3.535	0.199	-3.627	0.199	-3.667
0.198	-3.529	0.198	-3.616	0.198	-3.649
0.197	-3.509	0.197	-3.629	0.197	-3.656
0.196	-3.498	0.196	-3.599	0.196	-3.647
0.195	-3.569	0.195	-3.649	0.195	-3.676
0.194	-3.521	0.194	-3.624	0.194	-3.668
0.193	-3.517	0.193	-3.569	0.193	-3.635
0.192	-3.491	0.192	-3.624	0.192	-3.658
0.191	-3.506	0.191	-3.581	0.191	-3.641
0.190	-3.494	0.190	-3.572	0.190	-3.642
0.189	-3.478	0.189	-3.564	0.189	-3.615
0.188	-3.483	0.188	-3.575	0.188	-3.619
0.187	-3.503	0.187	-3.606	0.187	-3.653
0.186	-3.481	0.186	-3.563	0.186	-3.616
0.185	-3.497	0.185	-3.581	0.185	-3.618
0.184	-3.435	0.184	-3.566	0.184	-3.635
0.183	-3.489	0.183	-3.595	0.183	-3.603
0.182	-3.478	0.182	-3.580	0.182	-3.619
0.181	-3.483	0.181	-3.555	0.181	-3.636
0.180	-3.486	0.180	-3.589	0.180	-3.627
0.179	-3.509	0.179	-3.616	0.179	-3.645
0.178	-3.495	0.178	-3.584	0.178	-3.633
0.177	-3.504	0.177	-3.569	0.177	-3.615
0.176	-3.504	0.176	-3.589	0.176	-3.638
0.175	-3.498	0.175	-3.581	0.175	-3.619
0.174	-3.506	0.174	-3.587	0.174	-3.644
0.173	-3.498	0.173	-3.603	0.173	-3.652
0.172	-3.511	0.172	-3.601	0.172	-3.661
0.171	-3.529	0.171	-3.613	0.171	-3.691
0.170	-3.552	0.170	-3.609	0.170	-3.676
0.169	-3.527	0.169	-3.627	0.169	-3.653
0.168	-3.544	0.168	-3.627	0.168	-3.707
0.167	-3.578	0.167	-3.638	0.167	-3.690
0.166	-3.547	0.166	-3.638	0.166	-3.704
0.165	-3.581	0.165	-3.649	0.165	-3.728
0.164	-3.601	0.164	-3.685	0.164	-3.742
0.163	-3.593	0.163	-3.698	0.163	-3.768
0.162	-3.606	0.162	-3.682	0.162	-3.753
0.161	-3.621	0.161	-3.704	0.161	-3.764
0.160	-3.650	0.160	-3.716	0.160	-3.784
0.159	-3.642	0.159	-3.724	0.159	-3.776
0.158	-3.661	0.158	-3.744	0.158	-3.816
0.157	-3.665	0.157	-3.736	0.157	-3.825
0.156	-3.701	0.156	-3.790	0.156	-3.839
0.155	-3.707	0.155	-3.736	0.155	-3.843
0.154	-3.757	0.154	-3.787	0.154	-3.869
0.153	-3.737	0.153	-3.807	0.153	-3.883
0.152	-3.739	0.152	-3.830	0.152	-3.902
0.151	-3.785	0.151	-3.834	0.151	-3.906
0.150	-3.790	0.150	-3.868	0.150	-3.960
0.149	-3.800	0.149	-3.862	0.149	-3.945
0.148	-3.836	0.148	-3.922	0.148	-3.969
0.147	-3.882	0.147	-3.932	0.147	-4.029
0.146	-3.882	0.146	-3.945	0.146	-4.033
0.145	-3.886	0.145	-3.937	0.145	-4.029
0.144	-3.922	0.144	-3.975	0.144	-4.069
0.143	-3.949	0.143	-3.997	0.143	-4.058
0.142	-3.964	0.142	-4.009	0.142	-4.095
0.141	-3.995	0.141	-4.041	0.141	-4.144
0.140	-4.012	0.140	-4.038	0.140	-4.149
0.139	-4.050	0.139	-4.078	0.139	-4.179
0.138	-4.057	0.138	-4.107	0.138	-4.196
0.137	-4.070	0.137	-4.138	0.137	-4.216
0.136	-4.107	0.136	-4.144	0.136	-4.254
0.135	-4.135	0.135	-4.204	0.135	-4.273
0.134	-4.145	0.134	-4.218	0.134	-4.310
0.133	-4.185	0.133	-4.213	0.133	-4.316
0.132	-4.198	0.132	-4.260	0.132	-4.354
0.131	-4.294	0.131	-4.320	0.131	-4.405
0.130	-4.291	0.130	-4.351	0.130	-4.391
0.129	-4.297	0.129	-4.353	0.129	-4.423
0.128	-4.362	0.128	-4.372	0.128	-4.460
0.127	-4.377	0.127	-4.411	0.127	-4.521
0.126	-4.417	0.126	-4.446	0.126	-4.552
0.125	-4.448	0.125	-4.486	0.125	-4.576
0.124	-4.495	0.124	-4.510	0.124	-4.627
0.123	-4.544	0.123	-4.556	0.123	-4.664
0.122	-4.593	0.122	-4.613	0.122	-4.687
0.121	-4.616	0.121	-4.624	0.121	-4.741
0.120	-4.690	0.120	-4.690	0.120	-4.787
0.119	-4.710	0.119	-4.731	0.119	-4.840
0.118	-4.754	0.118	-4.773	0.118	-4.894
0.117	-4.819	0.117	-4.848	0.117	-4.943
0.116	-4.872	0.116	-4.883	0.116	-4.995
0.115	-4.975	0.115	-4.943	0.115	-5.083
0.114	-4.991	0.114	-4.989	0.114	-5.084
0.113	-5.029	0.113	-5.063	0.113	-5.168
0.112	-5.113	0.112	-5.104	0.112	-5.237
0.111	-5.173	0.111	-5.170	0.111	-5.302
0.110	-5.265	0.110	-5.236	0.110	-5.371
0.109	-5.291	0.109	-5.331	0.109	-5.415
0.108	-5.400	0.108	-5.392	0.108	-5.506
0.107	-5.524	0.107	-5.507	0.107	-5.590
0.106	-5.573	0.106	-5.555	0.106	-5.681
0.105	-5.607	0.105	-5.570	0.105	-5.725
0.104	-5.734	0.104	-5.747	0.104	-5.863
0.103	-5.836	0.103	-5.820	0.103	-5.957
0.102	-5.943	0.102	-5.934	0.102	-6.027
0.101	-6.064	0.101	-6.030	0.101	-6.152
